Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/tasks/69ba6ba5cfc15ea9c122ac7a,1,0,41.6085120000389,41.6085120000389,41.6085120000389,41.6085120000389,186.0,0.017339164950200662,0.0,42,42,42,42,42,42,42,42,42,42,42
PATCH,/api/tasks/69ba6ba5cfc15ea9c122ac7a,1,1,65.48410599998533,65.48410599998533,65.48410599998533,65.48410599998533,42.0,0.017339164950200662,0.017339164950200662,65,65,65,65,65,65,65,65,65,65,65
DELETE,/api/tasks/69ba6ba8cfc15ea9c122ac7b,1,0,56.97006999980658,56.97006999980658,56.97006999980658,56.97006999980658,31.0,0.017339164950200662,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/tasks/69ba6ba8cfc15ea9c122ac7b,1,0,47.63839799989,47.63839799989,47.63839799989,47.63839799989,186.0,0.017339164950200662,0.0,48,48,48,48,48,48,48,48,48,48,48
PATCH,/api/tasks/69ba6ba8cfc15ea9c122ac7b,1,1,49.874812999860296,49.874812999860296,49.874812999860296,49.874812999860296,42.0,0.017339164950200662,0.017339164950200662,50,50,50,50,50,50,50,50,50,50,50
DELETE,/api/tasks/69ba6baccfc15ea9c122ac7c,1,0,50.602098000126716,50.602098000126716,50.602098000126716,50.602098000126716,31.0,0.017339164950200662,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/api/tasks/69ba6baccfc15ea9c122ac7c,1,0,55.39926000028572,55.39926000028572,55.39926000028572,55.39926000028572,186.0,0.017339164950200662,0.0,55,55,55,55,55,55,55,55,55,55,55
PATCH,/api/tasks/69ba6baccfc15ea9c122ac7c,1,1,65.6860960002632,65.6860960002632,65.6860960002632,65.6860960002632,42.0,0.017339164950200662,0.017339164950200662,66,66,66,66,66,66,66,66,66,66,66
DELETE,/api/tasks/69ba6bb0cfc15ea9c122ac7d,1,0,35.25242299974707,35.25242299974707,35.25242299974707,35.25242299974707,31.0,0.017339164950200662,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba6bb0cfc15ea9c122ac7d,1,0,46.02273199998308,46.02273199998308,46.02273199998308,46.02273199998308,186.0,0.017339164950200662,0.0,46,46,46,46,46,46,46,46,46,46,46
PATCH,/api/tasks/69ba6bb0cfc15ea9c122ac7d,1,1,36.63200199980565,36.63200199980565,36.63200199980565,36.63200199980565,42.0,0.017339164950200662,0.017339164950200662,37,37,37,37,37,37,37,37,37,37,37
DELETE,/api/tasks/69ba6bb2cfc15ea9c122ac7e,1,0,47.764004999862664,47.764004999862664,47.764004999862664,47.764004999862664,31.0,0.017339164950200662,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/api/tasks/69ba6bb2cfc15ea9c122ac7e,1,0,53.389919999972335,53.389919999972335,53.389919999972335,53.389919999972335,186.0,0.017339164950200662,0.0,53,53,53,53,53,53,53,53,53,53,53
PATCH,/api/tasks/69ba6bb2cfc15ea9c122ac7e,1,1,62.77128500005347,62.77128500005347,62.77128500005347,62.77128500005347,42.0,0.017339164950200662,0.017339164950200662,63,63,63,63,63,63,63,63,63,63,63
DELETE,/api/tasks/69ba6bb3cfc15ea9c122ac7f,1,0,149.26078999997117,149.26078999997117,149.26078999997117,149.26078999997117,31.0,0.017339164950200662,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/tasks/69ba6bb3cfc15ea9c122ac7f,1,0,52.995475999978225,52.995475999978225,52.995475999978225,52.995475999978225,186.0,0.017339164950200662,0.0,53,53,53,53,53,53,53,53,53,53,53
PATCH,/api/tasks/69ba6bb3cfc15ea9c122ac7f,1,1,74.88549299978331,74.88549299978331,74.88549299978331,74.88549299978331,42.0,0.017339164950200662,0.017339164950200662,75,75,75,75,75,75,75,75,75,75,75
DELETE,/api/tasks/69ba6bb4cfc15ea9c122ac80,1,0,45.121056999960274,45.121056999960274,45.121056999960274,45.121056999960274,31.0,0.017339164950200662,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/api/tasks/69ba6bb4cfc15ea9c122ac80,1,0,44.73278700015726,44.73278700015726,44.73278700015726,44.73278700015726,186.0,0.017339164950200662,0.0,45,45,45,45,45,45,45,45,45,45,45
PATCH,/api/tasks/69ba6bb4cfc15ea9c122ac80,1,1,83.89852300024359,83.89852300024359,83.89852300024359,83.89852300024359,42.0,0.017339164950200662,0.017339164950200662,84,84,84,84,84,84,84,84,84,84,84
DELETE,/api/tasks/69ba6bb4cfc15ea9c122ac81,1,0,34.91466199966453,34.91466199966453,34.91466199966453,34.91466199966453,31.0,0.017339164950200662,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba6bb4cfc15ea9c122ac81,1,0,42.82003499974962,42.82003499974962,42.82003499974962,42.82003499974962,186.0,0.017339164950200662,0.0,43,43,43,43,43,43,43,43,43,43,43
PATCH,/api/tasks/69ba6bb4cfc15ea9c122ac81,1,1,66.1567870001818,66.1567870001818,66.1567870001818,66.1567870001818,42.0,0.017339164950200662,0.017339164950200662,66,66,66,66,66,66,66,66,66,66,66
DELETE,/api/tasks/69ba6bb7cfc15ea9c122ac82,1,0,35.3009089999432,35.3009089999432,35.3009089999432,35.3009089999432,31.0,0.017339164950200662,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba6bb7cfc15ea9c122ac82,1,0,79.15976499998578,79.15976499998578,79.15976499998578,79.15976499998578,186.0,0.017339164950200662,0.0,79,79,79,79,79,79,79,79,79,79,79
PATCH,/api/tasks/69ba6bb7cfc15ea9c122ac82,1,1,76.40553000010186,76.40553000010186,76.40553000010186,76.40553000010186,42.0,0.017339164950200662,0.017339164950200662,76,76,76,76,76,76,76,76,76,76,76
DELETE,/api/tasks/69ba6bb7cfc15ea9c122ac83,1,0,52.681425000173476,52.681425000173476,52.681425000173476,52.681425000173476,31.0,0.017339164950200662,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/api/tasks/69ba6bb7cfc15ea9c122ac83,1,0,58.042741999997816,58.042741999997816,58.042741999997816,58.042741999997816,186.0,0.017339164950200662,0.0,58,58,58,58,58,58,58,58,58,58,58
PATCH,/api/tasks/69ba6bb7cfc15ea9c122ac83,1,1,87.97060999995665,87.97060999995665,87.97060999995665,87.97060999995665,42.0,0.017339164950200662,0.017339164950200662,88,88,88,88,88,88,88,88,88,88,88
DELETE,/api/tasks/69ba6bb8cfc15ea9c122ac84,1,0,130.99869400002717,130.99869400002717,130.99869400002717,130.99869400002717,31.0,0.017339164950200662,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/tasks/69ba6bb8cfc15ea9c122ac84,1,0,53.540915999747085,53.540915999747085,53.540915999747085,53.540915999747085,186.0,0.017339164950200662,0.0,54,54,54,54,54,54,54,54,54,54,54
PATCH,/api/tasks/69ba6bb8cfc15ea9c122ac84,1,1,80.1654540000527,80.1654540000527,80.1654540000527,80.1654540000527,42.0,0.017339164950200662,0.017339164950200662,80,80,80,80,80,80,80,80,80,80,80
DELETE,/api/tasks/69ba6bbacfc15ea9c122ac85,1,0,36.92713800001002,36.92713800001002,36.92713800001002,36.92713800001002,31.0,0.017339164950200662,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/api/tasks/69ba6bbacfc15ea9c122ac85,1,0,51.009015000090585,51.009015000090585,51.009015000090585,51.009015000090585,186.0,0.017339164950200662,0.0,51,51,51,51,51,51,51,51,51,51,51
PATCH,/api/tasks/69ba6bbacfc15ea9c122ac85,1,1,69.45108399986566,69.45108399986566,69.45108399986566,69.45108399986566,42.0,0.017339164950200662,0.017339164950200662,69,69,69,69,69,69,69,69,69,69,69
DELETE,/api/tasks/69ba6bbacfc15ea9c122ac86,1,0,36.31845900008557,36.31845900008557,36.31845900008557,36.31845900008557,31.0,0.017339164950200662,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/api/tasks/69ba6bbacfc15ea9c122ac86,1,0,39.69631500012838,39.69631500012838,39.69631500012838,39.69631500012838,186.0,0.017339164950200662,0.0,40,40,40,40,40,40,40,40,40,40,40
PATCH,/api/tasks/69ba6bbacfc15ea9c122ac86,1,1,68.44666300003155,68.44666300003155,68.44666300003155,68.44666300003155,42.0,0.017339164950200662,0.017339164950200662,68,68,68,68,68,68,68,68,68,68,68
DELETE,/api/tasks/69ba6bbacfc15ea9c122ac87,1,0,272.83667899973807,272.83667899973807,272.83667899973807,272.83667899973807,31.0,0.017339164950200662,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/api/tasks/69ba6bbacfc15ea9c122ac87,1,0,115.64089700004843,115.64089700004843,115.64089700004843,115.64089700004843,186.0,0.017339164950200662,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/api/tasks/69ba6bbacfc15ea9c122ac87,1,1,27.472525000121095,27.472525000121095,27.472525000121095,27.472525000121095,42.0,0.017339164950200662,0.017339164950200662,27,27,27,27,27,27,27,27,27,27,27
DELETE,/api/tasks/69ba6bbacfc15ea9c122ac88,1,0,31.06777899984081,31.06777899984081,31.06777899984081,31.06777899984081,31.0,0.017339164950200662,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/api/tasks/69ba6bbacfc15ea9c122ac88,1,0,52.17839999977514,52.17839999977514,52.17839999977514,52.17839999977514,186.0,0.017339164950200662,0.0,52,52,52,52,52,52,52,52,52,52,52
PATCH,/api/tasks/69ba6bbacfc15ea9c122ac88,1,1,63.9488239999082,63.9488239999082,63.9488239999082,63.9488239999082,42.0,0.017339164950200662,0.017339164950200662,64,64,64,64,64,64,64,64,64,64,64
DELETE,/api/tasks/69ba6bbbcfc15ea9c122ac89,1,0,34.839247000036266,34.839247000036266,34.839247000036266,34.839247000036266,31.0,0.017339164950200662,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba6bbbcfc15ea9c122ac89,1,0,49.1989030001605,49.1989030001605,49.1989030001605,49.1989030001605,186.0,0.017339164950200662,0.0,49,49,49,49,49,49,49,49,49,49,49
PATCH,/api/tasks/69ba6bbbcfc15ea9c122ac89,1,1,57.246598999881826,57.246598999881826,57.246598999881826,57.246598999881826,42.0,0.017339164950200662,0.017339164950200662,57,57,57,57,57,57,57,57,57,57,57
DELETE,/api/tasks/69ba6bbccfc15ea9c122ac8a,1,0,41.590701999666635,41.590701999666635,41.590701999666635,41.590701999666635,31.0,0.017339164950200662,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/api/tasks/69ba6bbccfc15ea9c122ac8a,1,0,42.558383000141475,42.558383000141475,42.558383000141475,42.558383000141475,186.0,0.017339164950200662,0.0,43,43,43,43,43,43,43,43,43,43,43
PATCH,/api/tasks/69ba6bbccfc15ea9c122ac8a,1,1,70.0429170001371,70.0429170001371,70.0429170001371,70.0429170001371,42.0,0.017339164950200662,0.017339164950200662,70,70,70,70,70,70,70,70,70,70,70
DELETE,/api/tasks/69ba6bbdcfc15ea9c122ac8b,1,0,43.337819000043964,43.337819000043964,43.337819000043964,43.337819000043964,31.0,0.017339164950200662,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/api/tasks/69ba6bbdcfc15ea9c122ac8b,1,0,46.04446899975301,46.04446899975301,46.04446899975301,46.04446899975301,186.0,0.017339164950200662,0.0,46,46,46,46,46,46,46,46,46,46,46
PATCH,/api/tasks/69ba6bbdcfc15ea9c122ac8b,1,1,63.62225600014426,63.62225600014426,63.62225600014426,63.62225600014426,42.0,0.017339164950200662,0.017339164950200662,64,64,64,64,64,64,64,64,64,64,64
DELETE,/api/tasks/69ba6bbecfc15ea9c122ac8c,1,0,33.93345899985434,33.93345899985434,33.93345899985434,33.93345899985434,31.0,0.017339164950200662,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/api/tasks/69ba6bbecfc15ea9c122ac8c,1,0,81.47703799977535,81.47703799977535,81.47703799977535,81.47703799977535,186.0,0.017339164950200662,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/api/tasks/69ba6bbecfc15ea9c122ac8c,1,1,49.36577400030728,49.36577400030728,49.36577400030728,49.36577400030728,42.0,0.017339164950200662,0.017339164950200662,49,49,49,49,49,49,49,49,49,49,49
DELETE,/api/tasks/69ba6bbecfc15ea9c122ac8d,1,0,44.04929899965282,44.04929899965282,44.04929899965282,44.04929899965282,31.0,0.017339164950200662,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/api/tasks/69ba6bbecfc15ea9c122ac8d,1,0,56.98339800028407,56.98339800028407,56.98339800028407,56.98339800028407,186.0,0.017339164950200662,0.0,57,57,57,57,57,57,57,57,57,57,57
PATCH,/api/tasks/69ba6bbecfc15ea9c122ac8d,1,1,73.85956999996779,73.85956999996779,73.85956999996779,73.85956999996779,42.0,0.017339164950200662,0.017339164950200662,74,74,74,74,74,74,74,74,74,74,74
DELETE,/api/tasks/69ba6bbecfc15ea9c122ac8e,1,0,32.19337900009123,32.19337900009123,32.19337900009123,32.19337900009123,31.0,0.017339164950200662,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/api/tasks/69ba6bbecfc15ea9c122ac8e,1,0,51.49827800005369,51.49827800005369,51.49827800005369,51.49827800005369,186.0,0.017339164950200662,0.0,51,51,51,51,51,51,51,51,51,51,51
PATCH,/api/tasks/69ba6bbecfc15ea9c122ac8e,1,1,44.272524999996676,44.272524999996676,44.272524999996676,44.272524999996676,42.0,0.017339164950200662,0.017339164950200662,44,44,44,44,44,44,44,44,44,44,44
DELETE,/api/tasks/69ba6bbecfc15ea9c122ac8f,1,0,65.058517000125,65.058517000125,65.058517000125,65.058517000125,31.0,0.017339164950200662,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/api/tasks/69ba6bbecfc15ea9c122ac8f,1,0,38.160204000178055,38.160204000178055,38.160204000178055,38.160204000178055,186.0,0.017339164950200662,0.0,38,38,38,38,38,38,38,38,38,38,38
PATCH,/api/tasks/69ba6bbecfc15ea9c122ac8f,1,1,64.30815599969719,64.30815599969719,64.30815599969719,64.30815599969719,42.0,0.017339164950200662,0.017339164950200662,64,64,64,64,64,64,64,64,64,64,64
DELETE,/api/tasks/69ba6bbfcfc15ea9c122ac90,1,0,34.915026999897236,34.915026999897236,34.915026999897236,34.915026999897236,31.0,0.017339164950200662,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba6bbfcfc15ea9c122ac90,1,0,51.209592999839515,51.209592999839515,51.209592999839515,51.209592999839515,186.0,0.017339164950200662,0.0,51,51,51,51,51,51,51,51,51,51,51
PATCH,/api/tasks/69ba6bbfcfc15ea9c122ac90,1,1,82.23767500021495,82.23767500021495,82.23767500021495,82.23767500021495,42.0,0.017339164950200662,0.017339164950200662,82,82,82,82,82,82,82,82,82,82,82
DELETE,/api/tasks/69ba6bbfcfc15ea9c122ac91,1,0,32.27388899995276,32.27388899995276,32.27388899995276,32.27388899995276,31.0,0.017339164950200662,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/api/tasks/69ba6bbfcfc15ea9c122ac91,1,0,69.7332859999733,69.7332859999733,69.7332859999733,69.7332859999733,186.0,0.017339164950200662,0.0,70,70,70,70,70,70,70,70,70,70,70
PATCH,/api/tasks/69ba6bbfcfc15ea9c122ac91,1,1,66.5884609998102,66.5884609998102,66.5884609998102,66.5884609998102,42.0,0.017339164950200662,0.017339164950200662,67,67,67,67,67,67,67,67,67,67,67
DELETE,/api/tasks/69ba6bc0cfc15ea9c122ac92,1,0,35.377783000058116,35.377783000058116,35.377783000058116,35.377783000058116,31.0,0.017339164950200662,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba6bc0cfc15ea9c122ac92,1,0,43.932773000051384,43.932773000051384,43.932773000051384,43.932773000051384,186.0,0.017339164950200662,0.0,44,44,44,44,44,44,44,44,44,44,44
PATCH,/api/tasks/69ba6bc0cfc15ea9c122ac92,1,1,64.97202900027332,64.97202900027332,64.97202900027332,64.97202900027332,42.0,0.017339164950200662,0.017339164950200662,65,65,65,65,65,65,65,65,65,65,65
DELETE,/api/tasks/69ba6bc0cfc15ea9c122ac93,1,0,36.212326000168105,36.212326000168105,36.212326000168105,36.212326000168105,31.0,0.017339164950200662,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/api/tasks/69ba6bc0cfc15ea9c122ac93,1,0,59.86092299963275,59.86092299963275,59.86092299963275,59.86092299963275,186.0,0.017339164950200662,0.0,60,60,60,60,60,60,60,60,60,60,60
PATCH,/api/tasks/69ba6bc0cfc15ea9c122ac93,1,1,45.57901500038497,45.57901500038497,45.57901500038497,45.57901500038497,42.0,0.017339164950200662,0.017339164950200662,46,46,46,46,46,46,46,46,46,46,46
DELETE,/api/tasks/69ba6bc0cfc15ea9c122ac94,1,0,52.32458399996176,52.32458399996176,52.32458399996176,52.32458399996176,31.0,0.017339164950200662,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/api/tasks/69ba6bc0cfc15ea9c122ac94,1,0,60.640141000021686,60.640141000021686,60.640141000021686,60.640141000021686,186.0,0.017339164950200662,0.0,61,61,61,61,61,61,61,61,61,61,61
PATCH,/api/tasks/69ba6bc0cfc15ea9c122ac94,1,1,83.31480899960297,83.31480899960297,83.31480899960297,83.31480899960297,42.0,0.017339164950200662,0.017339164950200662,83,83,83,83,83,83,83,83,83,83,83
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac95,1,0,39.28564500029097,39.28564500029097,39.28564500029097,39.28564500029097,31.0,0.017339164950200662,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/api/tasks/69ba6bc1cfc15ea9c122ac95,1,0,58.541342000353325,58.541342000353325,58.541342000353325,58.541342000353325,186.0,0.017339164950200662,0.0,59,59,59,59,59,59,59,59,59,59,59
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac95,1,1,81.52416599978096,81.52416599978096,81.52416599978096,81.52416599978096,42.0,0.017339164950200662,0.017339164950200662,82,82,82,82,82,82,82,82,82,82,82
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac96,1,0,54.00218499971743,54.00218499971743,54.00218499971743,54.00218499971743,31.0,0.017339164950200662,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/api/tasks/69ba6bc1cfc15ea9c122ac96,1,0,53.58235699986835,53.58235699986835,53.58235699986835,53.58235699986835,186.0,0.017339164950200662,0.0,54,54,54,54,54,54,54,54,54,54,54
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac96,1,1,83.21813800012023,83.21813800012023,83.21813800012023,83.21813800012023,42.0,0.017339164950200662,0.017339164950200662,83,83,83,83,83,83,83,83,83,83,83
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac97,1,0,53.456972999811114,53.456972999811114,53.456972999811114,53.456972999811114,31.0,0.017339164950200662,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/api/tasks/69ba6bc1cfc15ea9c122ac97,1,0,57.06694099990273,57.06694099990273,57.06694099990273,57.06694099990273,186.0,0.017339164950200662,0.0,57,57,57,57,57,57,57,57,57,57,57
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac97,1,1,81.58546300001035,81.58546300001035,81.58546300001035,81.58546300001035,42.0,0.017339164950200662,0.017339164950200662,82,82,82,82,82,82,82,82,82,82,82
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac98,1,0,42.49309099986931,42.49309099986931,42.49309099986931,42.49309099986931,31.0,0.017339164950200662,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/api/tasks/69ba6bc1cfc15ea9c122ac98,1,0,58.82360699979472,58.82360699979472,58.82360699979472,58.82360699979472,186.0,0.017339164950200662,0.0,59,59,59,59,59,59,59,59,59,59,59
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac98,1,1,64.0648860003239,64.0648860003239,64.0648860003239,64.0648860003239,42.0,0.017339164950200662,0.017339164950200662,64,64,64,64,64,64,64,64,64,64,64
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac99,1,0,43.07435000009718,43.07435000009718,43.07435000009718,43.07435000009718,31.0,0.017339164950200662,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/api/tasks/69ba6bc1cfc15ea9c122ac99,1,0,57.854530999975395,57.854530999975395,57.854530999975395,57.854530999975395,186.0,0.017339164950200662,0.0,58,58,58,58,58,58,58,58,58,58,58
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac99,1,1,65.05104000007123,65.05104000007123,65.05104000007123,65.05104000007123,42.0,0.017339164950200662,0.017339164950200662,65,65,65,65,65,65,65,65,65,65,65
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac9a,1,0,36.649814000156766,36.649814000156766,36.649814000156766,36.649814000156766,31.0,0.017339164950200662,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/api/tasks/69ba6bc1cfc15ea9c122ac9a,1,0,46.04748500014466,46.04748500014466,46.04748500014466,46.04748500014466,186.0,0.017339164950200662,0.0,46,46,46,46,46,46,46,46,46,46,46
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac9a,1,1,38.24161600005027,38.24161600005027,38.24161600005027,38.24161600005027,42.0,0.017339164950200662,0.017339164950200662,38,38,38,38,38,38,38,38,38,38,38
DELETE,/api/tasks/69ba6bc1cfc15ea9c122ac9b,1,0,66.40557300033834,66.40557300033834,66.40557300033834,66.40557300033834,31.0,0.017339164950200662,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/api/tasks/69ba6bc1cfc15ea9c122ac9b,1,0,107.13952700007212,107.13952700007212,107.13952700007212,107.13952700007212,186.0,0.017339164950200662,0.0,110,110,110,110,110,110,110,110,110,110,110
PATCH,/api/tasks/69ba6bc1cfc15ea9c122ac9b,1,1,322.769105000134,322.769105000134,322.769105000134,322.769105000134,42.0,0.017339164950200662,0.017339164950200662,320,320,320,320,320,320,320,320,320,320,320
DELETE,/api/tasks/69ba6bc2cfc15ea9c122ac9c,1,0,71.31738099997165,71.31738099997165,71.31738099997165,71.31738099997165,31.0,0.017339164950200662,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/api/tasks/69ba6bc2cfc15ea9c122ac9c,1,0,64.40595399999438,64.40595399999438,64.40595399999438,64.40595399999438,186.0,0.017339164950200662,0.0,64,64,64,64,64,64,64,64,64,64,64
PATCH,/api/tasks/69ba6bc2cfc15ea9c122ac9c,1,1,64.0719769999123,64.0719769999123,64.0719769999123,64.0719769999123,42.0,0.017339164950200662,0.017339164950200662,64,64,64,64,64,64,64,64,64,64,64
DELETE,/api/tasks/69ba6bc2cfc15ea9c122ac9d,1,0,37.75005300030898,37.75005300030898,37.75005300030898,37.75005300030898,31.0,0.017339164950200662,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/api/tasks/69ba6bc2cfc15ea9c122ac9d,1,0,94.51472699993246,94.51472699993246,94.51472699993246,94.51472699993246,186.0,0.017339164950200662,0.0,95,95,95,95,95,95,95,95,95,95,95
PATCH,/api/tasks/69ba6bc2cfc15ea9c122ac9d,1,1,31.20456099986768,31.20456099986768,31.20456099986768,31.20456099986768,42.0,0.017339164950200662,0.017339164950200662,31,31,31,31,31,31,31,31,31,31,31
DELETE,/api/tasks/69ba6bc2cfc15ea9c122ac9e,1,0,38.40818800017587,38.40818800017587,38.40818800017587,38.40818800017587,31.0,0.017339164950200662,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/api/tasks/69ba6bc2cfc15ea9c122ac9e,1,0,41.04381699971782,41.04381699971782,41.04381699971782,41.04381699971782,186.0,0.017339164950200662,0.0,41,41,41,41,41,41,41,41,41,41,41
PATCH,/api/tasks/69ba6bc2cfc15ea9c122ac9e,1,1,49.28963600013958,49.28963600013958,49.28963600013958,49.28963600013958,42.0,0.017339164950200662,0.017339164950200662,49,49,49,49,49,49,49,49,49,49,49
DELETE,/api/tasks/69ba6bc3cfc15ea9c122ac9f,1,0,223.60769699980665,223.60769699980665,223.60769699980665,223.60769699980665,31.0,0.017339164950200662,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/api/tasks/69ba6bc3cfc15ea9c122ac9f,1,0,42.93965199985905,42.93965199985905,42.93965199985905,42.93965199985905,186.0,0.017339164950200662,0.0,43,43,43,43,43,43,43,43,43,43,43
PATCH,/api/tasks/69ba6bc3cfc15ea9c122ac9f,1,1,60.28803299977881,60.28803299977881,60.28803299977881,60.28803299977881,42.0,0.017339164950200662,0.017339164950200662,60,60,60,60,60,60,60,60,60,60,60
DELETE,/api/tasks/69ba6bc3cfc15ea9c122aca0,1,0,40.093978999721,40.093978999721,40.093978999721,40.093978999721,31.0,0.017339164950200662,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/api/tasks/69ba6bc3cfc15ea9c122aca0,1,0,52.828095000222675,52.828095000222675,52.828095000222675,52.828095000222675,186.0,0.017339164950200662,0.0,53,53,53,53,53,53,53,53,53,53,53
PATCH,/api/tasks/69ba6bc3cfc15ea9c122aca0,1,1,61.38175699970816,61.38175699970816,61.38175699970816,61.38175699970816,42.0,0.017339164950200662,0.017339164950200662,61,61,61,61,61,61,61,61,61,61,61
DELETE,/api/tasks/69ba6bc3cfc15ea9c122aca1,1,0,101.61082299964619,101.61082299964619,101.61082299964619,101.61082299964619,31.0,0.017339164950200662,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/api/tasks/69ba6bc3cfc15ea9c122aca1,1,0,50.5513489997611,50.5513489997611,50.5513489997611,50.5513489997611,186.0,0.017339164950200662,0.0,51,51,51,51,51,51,51,51,51,51,51
PATCH,/api/tasks/69ba6bc3cfc15ea9c122aca1,1,1,57.749384000089776,57.749384000089776,57.749384000089776,57.749384000089776,42.0,0.017339164950200662,0.017339164950200662,58,58,58,58,58,58,58,58,58,58,58
DELETE,/api/tasks/69ba6bc3cfc15ea9c122aca2,1,0,43.05983999984164,43.05983999984164,43.05983999984164,43.05983999984164,31.0,0.017339164950200662,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/api/tasks/69ba6bc3cfc15ea9c122aca2,1,0,51.91285399996559,51.91285399996559,51.91285399996559,51.91285399996559,186.0,0.017339164950200662,0.0,52,52,52,52,52,52,52,52,52,52,52
PATCH,/api/tasks/69ba6bc3cfc15ea9c122aca2,1,1,60.00657999993564,60.00657999993564,60.00657999993564,60.00657999993564,42.0,0.017339164950200662,0.017339164950200662,60,60,60,60,60,60,60,60,60,60,60
DELETE,/api/tasks/69ba6bc3cfc15ea9c122aca3,1,0,105.86830500005817,105.86830500005817,105.86830500005817,105.86830500005817,31.0,0.017339164950200662,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/api/tasks/69ba6bc3cfc15ea9c122aca3,1,0,49.60617300002923,49.60617300002923,49.60617300002923,49.60617300002923,186.0,0.017339164950200662,0.0,50,50,50,50,50,50,50,50,50,50,50
PATCH,/api/tasks/69ba6bc3cfc15ea9c122aca3,1,1,55.99199800008137,55.99199800008137,55.99199800008137,55.99199800008137,42.0,0.017339164950200662,0.017339164950200662,56,56,56,56,56,56,56,56,56,56,56
DELETE,/api/tasks/69ba6bc3cfc15ea9c122aca4,1,0,38.7247630001184,38.7247630001184,38.7247630001184,38.7247630001184,31.0,0.017339164950200662,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/api/tasks/69ba6bc3cfc15ea9c122aca4,1,0,51.5680080002312,51.5680080002312,51.5680080002312,51.5680080002312,186.0,0.017339164950200662,0.0,52,52,52,52,52,52,52,52,52,52,52
PATCH,/api/tasks/69ba6bc3cfc15ea9c122aca4,1,1,61.87645500040162,61.87645500040162,61.87645500040162,61.87645500040162,42.0,0.017339164950200662,0.017339164950200662,62,62,62,62,62,62,62,62,62,62,62
