Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PATCH,/api/tasks/69ba759ecfc15ea9c122acdc,1,1,92.84867399946961,92.84867399946961,92.84867399946961,92.84867399946961,42.0,0.03425923910386646,0.03425923910386646,93,93,93,93,93,93,93,93,93,93,93
DELETE,/api/tasks/69ba759ecfc15ea9c122acdd,1,0,35.80372000033094,35.80372000033094,35.80372000033094,35.80372000033094,31.0,0.03425923910386646,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/api/tasks/69ba759ecfc15ea9c122acdd,1,0,42.149621000135085,42.149621000135085,42.149621000135085,42.149621000135085,186.0,0.03425923910386646,0.0,42,42,42,42,42,42,42,42,42,42,42
PATCH,/api/tasks/69ba759ecfc15ea9c122acdd,1,1,79.86343999982637,79.86343999982637,79.86343999982637,79.86343999982637,42.0,0.03425923910386646,0.03425923910386646,80,80,80,80,80,80,80,80,80,80,80
DELETE,/api/tasks/69ba759ecfc15ea9c122acde,1,0,32.52238699951704,32.52238699951704,32.52238699951704,32.52238699951704,31.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/api/tasks/69ba759ecfc15ea9c122acde,1,0,78.0532860007952,78.0532860007952,78.0532860007952,78.0532860007952,186.0,0.03425923910386646,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/api/tasks/69ba759ecfc15ea9c122acde,1,1,31.062011000358325,31.062011000358325,31.062011000358325,31.062011000358325,42.0,0.03425923910386646,0.03425923910386646,31,31,31,31,31,31,31,31,31,31,31
DELETE,/api/tasks/69ba759ecfc15ea9c122acdf,1,0,71.21524400008639,71.21524400008639,71.21524400008639,71.21524400008639,31.0,0.03425923910386646,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/api/tasks/69ba759ecfc15ea9c122acdf,1,0,55.52459400041698,55.52459400041698,55.52459400041698,55.52459400041698,186.0,0.03425923910386646,0.0,56,56,56,56,56,56,56,56,56,56,56
PATCH,/api/tasks/69ba759ecfc15ea9c122acdf,1,1,30.898755000634992,30.898755000634992,30.898755000634992,30.898755000634992,42.0,0.03425923910386646,0.03425923910386646,31,31,31,31,31,31,31,31,31,31,31
DELETE,/api/tasks/69ba759ecfc15ea9c122ace0,1,0,32.16114699989703,32.16114699989703,32.16114699989703,32.16114699989703,31.0,0.03425923910386646,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/api/tasks/69ba759ecfc15ea9c122ace0,1,0,27.71987799951603,27.71987799951603,27.71987799951603,27.71987799951603,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba759ecfc15ea9c122ace0,1,1,20.327408999946783,20.327408999946783,20.327408999946783,20.327408999946783,42.0,0.03425923910386646,0.03425923910386646,20,20,20,20,20,20,20,20,20,20,20
DELETE,/api/tasks/69ba759ecfc15ea9c122ace1,1,0,28.5450450001008,28.5450450001008,28.5450450001008,28.5450450001008,31.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/api/tasks/69ba759ecfc15ea9c122ace1,1,0,32.8183360006733,32.8183360006733,32.8183360006733,32.8183360006733,186.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
PATCH,/api/tasks/69ba759ecfc15ea9c122ace1,1,1,34.57397900001524,34.57397900001524,34.57397900001524,34.57397900001524,42.0,0.03425923910386646,0.03425923910386646,35,35,35,35,35,35,35,35,35,35,35
DELETE,/api/tasks/69ba759ecfc15ea9c122ace2,1,0,46.57190600028116,46.57190600028116,46.57190600028116,46.57190600028116,31.0,0.03425923910386646,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/api/tasks/69ba759ecfc15ea9c122ace2,1,0,27.69843399983074,27.69843399983074,27.69843399983074,27.69843399983074,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba759ecfc15ea9c122ace2,1,1,23.05648400033533,23.05648400033533,23.05648400033533,23.05648400033533,42.0,0.03425923910386646,0.03425923910386646,23,23,23,23,23,23,23,23,23,23,23
DELETE,/api/tasks/69ba759ecfc15ea9c122ace3,1,0,33.185263999257586,33.185263999257586,33.185263999257586,33.185263999257586,31.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/api/tasks/69ba759ecfc15ea9c122ace3,1,0,28.990896999857796,28.990896999857796,28.990896999857796,28.990896999857796,186.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
PATCH,/api/tasks/69ba759ecfc15ea9c122ace3,1,1,19.325602000208164,19.325602000208164,19.325602000208164,19.325602000208164,42.0,0.03425923910386646,0.03425923910386646,19,19,19,19,19,19,19,19,19,19,19
DELETE,/api/tasks/69ba75a0cfc15ea9c122ace4,1,0,40.231732000393094,40.231732000393094,40.231732000393094,40.231732000393094,31.0,0.03425923910386646,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/api/tasks/69ba75a0cfc15ea9c122ace4,1,0,167.2679880002761,167.2679880002761,167.2679880002761,167.2679880002761,186.0,0.03425923910386646,0.0,170,170,170,170,170,170,170,170,170,170,170
PATCH,/api/tasks/69ba75a0cfc15ea9c122ace4,1,1,40.43162200014194,40.43162200014194,40.43162200014194,40.43162200014194,42.0,0.03425923910386646,0.03425923910386646,40,40,40,40,40,40,40,40,40,40,40
DELETE,/api/tasks/69ba75a0cfc15ea9c122ace5,1,0,51.904062000176054,51.904062000176054,51.904062000176054,51.904062000176054,31.0,0.03425923910386646,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/api/tasks/69ba75a0cfc15ea9c122ace5,1,0,217.59524299977784,217.59524299977784,217.59524299977784,217.59524299977784,186.0,0.03425923910386646,0.0,220,220,220,220,220,220,220,220,220,220,220
PATCH,/api/tasks/69ba75a0cfc15ea9c122ace5,1,1,178.96828799985087,178.96828799985087,178.96828799985087,178.96828799985087,42.0,0.03425923910386646,0.03425923910386646,180,180,180,180,180,180,180,180,180,180,180
DELETE,/api/tasks/69ba75a0cfc15ea9c122ace6,1,0,89.32048499991652,89.32048499991652,89.32048499991652,89.32048499991652,31.0,0.03425923910386646,0.0,89,89,89,89,89,89,89,89,89,89,89
GET,/api/tasks/69ba75a0cfc15ea9c122ace6,1,0,28.44634099983523,28.44634099983523,28.44634099983523,28.44634099983523,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba75a0cfc15ea9c122ace6,1,1,45.65179600012925,45.65179600012925,45.65179600012925,45.65179600012925,42.0,0.03425923910386646,0.03425923910386646,46,46,46,46,46,46,46,46,46,46,46
DELETE,/api/tasks/69ba75a1cfc15ea9c122ace7,1,0,32.68612600004417,32.68612600004417,32.68612600004417,32.68612600004417,31.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/api/tasks/69ba75a1cfc15ea9c122ace7,1,0,41.32202900018456,41.32202900018456,41.32202900018456,41.32202900018456,186.0,0.03425923910386646,0.0,41,41,41,41,41,41,41,41,41,41,41
PATCH,/api/tasks/69ba75a1cfc15ea9c122ace7,1,1,72.69401099983952,72.69401099983952,72.69401099983952,72.69401099983952,42.0,0.03425923910386646,0.03425923910386646,73,73,73,73,73,73,73,73,73,73,73
DELETE,/api/tasks/69ba75a1cfc15ea9c122ace8,1,0,35.55707000032271,35.55707000032271,35.55707000032271,35.55707000032271,31.0,0.03425923910386646,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/api/tasks/69ba75a1cfc15ea9c122ace8,1,0,25.14864799923089,25.14864799923089,25.14864799923089,25.14864799923089,186.0,0.03425923910386646,0.0,25,25,25,25,25,25,25,25,25,25,25
PATCH,/api/tasks/69ba75a1cfc15ea9c122ace8,1,1,245.32619399997202,245.32619399997202,245.32619399997202,245.32619399997202,42.0,0.03425923910386646,0.03425923910386646,250,250,250,250,250,250,250,250,250,250,250
DELETE,/api/tasks/69ba75a1cfc15ea9c122ace9,1,0,31.964871999662137,31.964871999662137,31.964871999662137,31.964871999662137,31.0,0.03425923910386646,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/api/tasks/69ba75a1cfc15ea9c122ace9,1,0,32.44195400020544,32.44195400020544,32.44195400020544,32.44195400020544,186.0,0.03425923910386646,0.0,32,32,32,32,32,32,32,32,32,32,32
PATCH,/api/tasks/69ba75a1cfc15ea9c122ace9,1,1,72.84856900059822,72.84856900059822,72.84856900059822,72.84856900059822,42.0,0.03425923910386646,0.03425923910386646,73,73,73,73,73,73,73,73,73,73,73
DELETE,/api/tasks/69ba75a1cfc15ea9c122acea,1,0,32.1687710002152,32.1687710002152,32.1687710002152,32.1687710002152,31.0,0.03425923910386646,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/api/tasks/69ba75a1cfc15ea9c122acea,1,0,28.33914199982246,28.33914199982246,28.33914199982246,28.33914199982246,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba75a1cfc15ea9c122acea,1,1,32.59159399931377,32.59159399931377,32.59159399931377,32.59159399931377,42.0,0.03425923910386646,0.03425923910386646,33,33,33,33,33,33,33,33,33,33,33
DELETE,/api/tasks/69ba75a1cfc15ea9c122aceb,1,0,31.366872000035073,31.366872000035073,31.366872000035073,31.366872000035073,31.0,0.03425923910386646,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/api/tasks/69ba75a1cfc15ea9c122aceb,1,0,28.24325400069938,28.24325400069938,28.24325400069938,28.24325400069938,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba75a1cfc15ea9c122aceb,1,1,35.58355999939522,35.58355999939522,35.58355999939522,35.58355999939522,42.0,0.03425923910386646,0.03425923910386646,36,36,36,36,36,36,36,36,36,36,36
DELETE,/api/tasks/69ba75a1cfc15ea9c122acec,1,0,37.13920599966514,37.13920599966514,37.13920599966514,37.13920599966514,31.0,0.03425923910386646,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/api/tasks/69ba75a1cfc15ea9c122acec,1,0,26.596491999953287,26.596491999953287,26.596491999953287,26.596491999953287,186.0,0.03425923910386646,0.0,27,27,27,27,27,27,27,27,27,27,27
PATCH,/api/tasks/69ba75a1cfc15ea9c122acec,1,1,23.291450000215264,23.291450000215264,23.291450000215264,23.291450000215264,42.0,0.03425923910386646,0.03425923910386646,23,23,23,23,23,23,23,23,23,23,23
DELETE,/api/tasks/69ba75a1cfc15ea9c122aced,1,0,28.340660000139906,28.340660000139906,28.340660000139906,28.340660000139906,31.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/tasks/69ba75a1cfc15ea9c122aced,1,0,50.768922999850474,50.768922999850474,50.768922999850474,50.768922999850474,186.0,0.03425923910386646,0.0,51,51,51,51,51,51,51,51,51,51,51
PATCH,/api/tasks/69ba75a1cfc15ea9c122aced,1,1,26.893154999925173,26.893154999925173,26.893154999925173,26.893154999925173,42.0,0.03425923910386646,0.03425923910386646,27,27,27,27,27,27,27,27,27,27,27
DELETE,/api/tasks/69ba75a2cfc15ea9c122acee,1,0,35.28979000020627,35.28979000020627,35.28979000020627,35.28979000020627,31.0,0.03425923910386646,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba75a2cfc15ea9c122acee,1,0,28.12872899994545,28.12872899994545,28.12872899994545,28.12872899994545,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba75a2cfc15ea9c122acee,1,1,77.87449800071045,77.87449800071045,77.87449800071045,77.87449800071045,42.0,0.03425923910386646,0.03425923910386646,78,78,78,78,78,78,78,78,78,78,78
DELETE,/api/tasks/69ba75a3cfc15ea9c122acef,1,0,57.97573400013789,57.97573400013789,57.97573400013789,57.97573400013789,31.0,0.03425923910386646,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/tasks/69ba75a3cfc15ea9c122acef,1,0,352.25446699951135,352.25446699951135,352.25446699951135,352.25446699951135,186.0,0.03425923910386646,0.0,350,350,350,350,350,350,350,350,350,350,350
PATCH,/api/tasks/69ba75a3cfc15ea9c122acef,1,1,24.137412000527547,24.137412000527547,24.137412000527547,24.137412000527547,42.0,0.03425923910386646,0.03425923910386646,24,24,24,24,24,24,24,24,24,24,24
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf0,1,0,82.80218100026104,82.80218100026104,82.80218100026104,82.80218100026104,31.0,0.03425923910386646,0.0,83,83,83,83,83,83,83,83,83,83,83
GET,/api/tasks/69ba75a3cfc15ea9c122acf0,1,0,72.1724320001158,72.1724320001158,72.1724320001158,72.1724320001158,186.0,0.03425923910386646,0.0,72,72,72,72,72,72,72,72,72,72,72
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf0,1,1,28.362566000396328,28.362566000396328,28.362566000396328,28.362566000396328,42.0,0.03425923910386646,0.03425923910386646,28,28,28,28,28,28,28,28,28,28,28
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf1,1,0,28.931269999702636,28.931269999702636,28.931269999702636,28.931269999702636,31.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/api/tasks/69ba75a3cfc15ea9c122acf1,1,0,117.26443799943809,117.26443799943809,117.26443799943809,117.26443799943809,186.0,0.03425923910386646,0.0,120,120,120,120,120,120,120,120,120,120,120
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf1,1,1,35.752597999817226,35.752597999817226,35.752597999817226,35.752597999817226,42.0,0.03425923910386646,0.03425923910386646,36,36,36,36,36,36,36,36,36,36,36
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf2,1,0,34.66554700025881,34.66554700025881,34.66554700025881,34.66554700025881,31.0,0.03425923910386646,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/api/tasks/69ba75a3cfc15ea9c122acf2,1,0,40.03846799969324,40.03846799969324,40.03846799969324,40.03846799969324,186.0,0.03425923910386646,0.0,40,40,40,40,40,40,40,40,40,40,40
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf2,1,1,32.202655999753915,32.202655999753915,32.202655999753915,32.202655999753915,42.0,0.03425923910386646,0.03425923910386646,32,32,32,32,32,32,32,32,32,32,32
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf3,1,0,41.236568999920564,41.236568999920564,41.236568999920564,41.236568999920564,31.0,0.03425923910386646,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/api/tasks/69ba75a3cfc15ea9c122acf3,1,0,23.240778999934264,23.240778999934264,23.240778999934264,23.240778999934264,186.0,0.03425923910386646,0.0,23,23,23,23,23,23,23,23,23,23,23
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf3,1,1,30.12521500022558,30.12521500022558,30.12521500022558,30.12521500022558,42.0,0.03425923910386646,0.03425923910386646,30,30,30,30,30,30,30,30,30,30,30
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf4,1,0,42.85764499945799,42.85764499945799,42.85764499945799,42.85764499945799,31.0,0.03425923910386646,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/api/tasks/69ba75a3cfc15ea9c122acf4,1,0,24.802992999866547,24.802992999866547,24.802992999866547,24.802992999866547,186.0,0.03425923910386646,0.0,25,25,25,25,25,25,25,25,25,25,25
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf4,1,1,27.794410000751668,27.794410000751668,27.794410000751668,27.794410000751668,42.0,0.03425923910386646,0.03425923910386646,28,28,28,28,28,28,28,28,28,28,28
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf5,1,0,242.87585499951092,242.87585499951092,242.87585499951092,242.87585499951092,31.0,0.03425923910386646,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/api/tasks/69ba75a3cfc15ea9c122acf5,1,0,39.04742099985015,39.04742099985015,39.04742099985015,39.04742099985015,186.0,0.03425923910386646,0.0,39,39,39,39,39,39,39,39,39,39,39
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf5,1,1,26.38752300026681,26.38752300026681,26.38752300026681,26.38752300026681,42.0,0.03425923910386646,0.03425923910386646,26,26,26,26,26,26,26,26,26,26,26
DELETE,/api/tasks/69ba75a3cfc15ea9c122acf6,1,0,32.918905999395065,32.918905999395065,32.918905999395065,32.918905999395065,31.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/api/tasks/69ba75a3cfc15ea9c122acf6,1,0,32.88969000004727,32.88969000004727,32.88969000004727,32.88969000004727,186.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
PATCH,/api/tasks/69ba75a3cfc15ea9c122acf6,1,1,45.487127999876975,45.487127999876975,45.487127999876975,45.487127999876975,42.0,0.03425923910386646,0.03425923910386646,45,45,45,45,45,45,45,45,45,45,45
DELETE,/api/tasks/69ba75a4cfc15ea9c122acf7,1,0,31.402010999954655,31.402010999954655,31.402010999954655,31.402010999954655,31.0,0.03425923910386646,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/api/tasks/69ba75a4cfc15ea9c122acf7,1,0,25.92668300076184,25.92668300076184,25.92668300076184,25.92668300076184,186.0,0.03425923910386646,0.0,26,26,26,26,26,26,26,26,26,26,26
PATCH,/api/tasks/69ba75a4cfc15ea9c122acf7,1,1,28.40136299982987,28.40136299982987,28.40136299982987,28.40136299982987,42.0,0.03425923910386646,0.03425923910386646,28,28,28,28,28,28,28,28,28,28,28
DELETE,/api/tasks/69ba75a5cfc15ea9c122acf8,1,0,42.21827800029132,42.21827800029132,42.21827800029132,42.21827800029132,31.0,0.03425923910386646,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/api/tasks/69ba75a5cfc15ea9c122acf8,1,0,33.43059800045012,33.43059800045012,33.43059800045012,33.43059800045012,186.0,0.03425923910386646,0.0,33,33,33,33,33,33,33,33,33,33,33
PATCH,/api/tasks/69ba75a5cfc15ea9c122acf8,1,1,32.509370999832754,32.509370999832754,32.509370999832754,32.509370999832754,42.0,0.03425923910386646,0.03425923910386646,33,33,33,33,33,33,33,33,33,33,33
DELETE,/api/tasks/69ba75a5cfc15ea9c122acf9,1,0,205.9579990000202,205.9579990000202,205.9579990000202,205.9579990000202,31.0,0.03425923910386646,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/tasks/69ba75a5cfc15ea9c122acf9,1,0,66.46426400038763,66.46426400038763,66.46426400038763,66.46426400038763,186.0,0.03425923910386646,0.0,66,66,66,66,66,66,66,66,66,66,66
PATCH,/api/tasks/69ba75a5cfc15ea9c122acf9,1,1,107.23110900016763,107.23110900016763,107.23110900016763,107.23110900016763,42.0,0.03425923910386646,0.03425923910386646,110,110,110,110,110,110,110,110,110,110,110
DELETE,/api/tasks/69ba75a5cfc15ea9c122acfa,1,0,206.46941300037724,206.46941300037724,206.46941300037724,206.46941300037724,31.0,0.03425923910386646,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/tasks/69ba75a5cfc15ea9c122acfa,1,0,43.86580100072024,43.86580100072024,43.86580100072024,43.86580100072024,186.0,0.03425923910386646,0.0,44,44,44,44,44,44,44,44,44,44,44
PATCH,/api/tasks/69ba75a5cfc15ea9c122acfa,1,1,71.22014900050999,71.22014900050999,71.22014900050999,71.22014900050999,42.0,0.03425923910386646,0.03425923910386646,71,71,71,71,71,71,71,71,71,71,71
DELETE,/api/tasks/69ba75a5cfc15ea9c122acfb,1,0,38.97681999933411,38.97681999933411,38.97681999933411,38.97681999933411,31.0,0.03425923910386646,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/api/tasks/69ba75a5cfc15ea9c122acfb,1,0,91.8537789993934,91.8537789993934,91.8537789993934,91.8537789993934,186.0,0.03425923910386646,0.0,92,92,92,92,92,92,92,92,92,92,92
PATCH,/api/tasks/69ba75a5cfc15ea9c122acfb,1,1,207.49019400045654,207.49019400045654,207.49019400045654,207.49019400045654,42.0,0.03425923910386646,0.03425923910386646,210,210,210,210,210,210,210,210,210,210,210
DELETE,/api/tasks/69ba75a6cfc15ea9c122acfc,1,0,35.68257799997809,35.68257799997809,35.68257799997809,35.68257799997809,31.0,0.03425923910386646,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/api/tasks/69ba75a6cfc15ea9c122acfc,1,0,38.47082300035254,38.47082300035254,38.47082300035254,38.47082300035254,186.0,0.03425923910386646,0.0,38,38,38,38,38,38,38,38,38,38,38
PATCH,/api/tasks/69ba75a6cfc15ea9c122acfc,1,1,30.786446999627515,30.786446999627515,30.786446999627515,30.786446999627515,42.0,0.03425923910386646,0.03425923910386646,31,31,31,31,31,31,31,31,31,31,31
DELETE,/api/tasks/69ba75a6cfc15ea9c122acfd,1,0,28.110895000281744,28.110895000281744,28.110895000281744,28.110895000281744,31.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/tasks/69ba75a6cfc15ea9c122acfd,1,0,35.065896000560315,35.065896000560315,35.065896000560315,35.065896000560315,186.0,0.03425923910386646,0.0,35,35,35,35,35,35,35,35,35,35,35
PATCH,/api/tasks/69ba75a6cfc15ea9c122acfd,1,1,23.23102700029267,23.23102700029267,23.23102700029267,23.23102700029267,42.0,0.03425923910386646,0.03425923910386646,23,23,23,23,23,23,23,23,23,23,23
DELETE,/api/tasks/69ba75a6cfc15ea9c122acfe,1,0,39.97852799966495,39.97852799966495,39.97852799966495,39.97852799966495,31.0,0.03425923910386646,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/api/tasks/69ba75a6cfc15ea9c122acfe,1,0,28.232390000084706,28.232390000084706,28.232390000084706,28.232390000084706,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba75a6cfc15ea9c122acfe,1,1,33.71334199982812,33.71334199982812,33.71334199982812,33.71334199982812,42.0,0.03425923910386646,0.03425923910386646,34,34,34,34,34,34,34,34,34,34,34
DELETE,/api/tasks/69ba75a6cfc15ea9c122acff,1,0,29.095146000145178,29.095146000145178,29.095146000145178,29.095146000145178,31.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/api/tasks/69ba75a6cfc15ea9c122acff,1,0,28.588418000254023,28.588418000254023,28.588418000254023,28.588418000254023,186.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
PATCH,/api/tasks/69ba75a6cfc15ea9c122acff,1,1,28.823432999161014,28.823432999161014,28.823432999161014,28.823432999161014,42.0,0.03425923910386646,0.03425923910386646,29,29,29,29,29,29,29,29,29,29,29
DELETE,/api/tasks/69ba75a6cfc15ea9c122ad00,1,0,28.489868999713508,28.489868999713508,28.489868999713508,28.489868999713508,31.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/tasks/69ba75a6cfc15ea9c122ad00,1,0,29.232032000436448,29.232032000436448,29.232032000436448,29.232032000436448,186.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
PATCH,/api/tasks/69ba75a6cfc15ea9c122ad00,1,1,20.13518700005079,20.13518700005079,20.13518700005079,20.13518700005079,42.0,0.03425923910386646,0.03425923910386646,20,20,20,20,20,20,20,20,20,20,20
DELETE,/api/tasks/69ba75a6cfc15ea9c122ad01,1,0,48.31949599974905,48.31949599974905,48.31949599974905,48.31949599974905,31.0,0.03425923910386646,0.0,48,48,48,48,48,48,48,48,48,48,48
GET,/api/tasks/69ba75a6cfc15ea9c122ad01,1,0,30.834430000140856,30.834430000140856,30.834430000140856,30.834430000140856,186.0,0.03425923910386646,0.0,31,31,31,31,31,31,31,31,31,31,31
PATCH,/api/tasks/69ba75a6cfc15ea9c122ad01,1,1,21.87796199996228,21.87796199996228,21.87796199996228,21.87796199996228,42.0,0.03425923910386646,0.03425923910386646,22,22,22,22,22,22,22,22,22,22,22
DELETE,/api/tasks/69ba75a7cfc15ea9c122ad02,1,0,44.06656900027883,44.06656900027883,44.06656900027883,44.06656900027883,31.0,0.03425923910386646,0.0,44,44,44,44,44,44,44,44,44,44,44
GET,/api/tasks/69ba75a7cfc15ea9c122ad02,1,0,158.79097200013348,158.79097200013348,158.79097200013348,158.79097200013348,186.0,0.03425923910386646,0.0,160,160,160,160,160,160,160,160,160,160,160
PATCH,/api/tasks/69ba75a7cfc15ea9c122ad02,1,1,26.77495900024951,26.77495900024951,26.77495900024951,26.77495900024951,42.0,0.03425923910386646,0.03425923910386646,27,27,27,27,27,27,27,27,27,27,27
DELETE,/api/tasks/69ba75a8cfc15ea9c122ad03,1,0,27.95008399971266,27.95008399971266,27.95008399971266,27.95008399971266,31.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/api/tasks/69ba75a8cfc15ea9c122ad03,1,0,27.714605999790365,27.714605999790365,27.714605999790365,27.714605999790365,186.0,0.03425923910386646,0.0,28,28,28,28,28,28,28,28,28,28,28
PATCH,/api/tasks/69ba75a8cfc15ea9c122ad03,1,1,23.638331000256585,23.638331000256585,23.638331000256585,23.638331000256585,42.0,0.03425923910386646,0.03425923910386646,24,24,24,24,24,24,24,24,24,24,24
DELETE,/api/tasks/69ba75a8cfc15ea9c122ad04,1,0,94.30241799964278,94.30241799964278,94.30241799964278,94.30241799964278,31.0,0.03425923910386646,0.0,94,94,94,94,94,94,94,94,94,94,94
GET,/api/tasks/69ba75a8cfc15ea9c122ad04,1,0,29.242449999401288,29.242449999401288,29.242449999401288,29.242449999401288,186.0,0.03425923910386646,0.0,29,29,29,29,29,29,29,29,29,29,29
PATCH,/api/tasks/69ba75a8cfc15ea9c122ad04,1,1,24.321820000295702,24.321820000295702,24.321820000295702,24.321820000295702,42.0,0.03425923910386646,0.03425923910386646,24,24,24,24,24,24,24,24,24,24,24
DELETE,/api/tasks/69ba75a8cfc15ea9c122ad05,1,0,39.23253099947033,39.23253099947033,39.23253099947033,39.23253099947033,31.0,0.03425923910386646,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/api/tasks/69ba75a8cfc15ea9c122ad05,1,0,90.62115599954268,90.62115599954268,90.62115599954268,90.62115599954268,186.0,0.03425923910386646,0.0,91,91,91,91,91,91,91,91,91,91,91
PATCH,/api/tasks/69ba75a8cfc15ea9c122ad05,1,1,36.554115999933856,36.554115999933856,36.554115999933856,36.554115999933856,42.0,0.03425923910386646,0.03425923910386646,37,37,37,37,37,37,37,37,37,37,37
DELETE,/api/tasks/69ba75a8cfc15ea9c122ad06,1,0,51.31945499942958,51.31945499942958,51.31945499942958,51.31945499942958,31.0,0.03425923910386646,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/api/tasks/69ba75a8cfc15ea9c122ad06,1,0,31.502866999289836,31.502866999289836,31.502866999289836,31.502866999289836,186.0,0.03425923910386646,0.0,32,32,32,32,32,32,32,32,32,32,32
PATCH,/api/tasks/69ba75a8cfc15ea9c122ad06,1,1,22.491114000331436,22.491114000331436,22.491114000331436,22.491114000331436,42.0,0.03425923910386646,0.03425923910386646,22,22,22,22,22,22,22,22,22,22,22
DELETE,/api/tasks/69ba75a9cfc15ea9c122ad07,1,0,30.396381999707955,30.396381999707955,30.396381999707955,30.396381999707955,31.0,0.03425923910386646,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/api/tasks/69ba75a9cfc15ea9c122ad07,1,0,24.33056899917574,24.33056899917574,24.33056899917574,24.33056899917574,186.0,0.03425923910386646,0.0,24,24,24,24,24,24,24,24,24,24,24
PATCH,/api/tasks/69ba75a9cfc15ea9c122ad07,1,1,25.266607999583357,25.266607999583357,25.266607999583357,25.266607999583357,42.0,0.03425923910386646,0.03425923910386646,25,25,25,25,25,25,25,25,25,25,25
